image_path,label,source_dataset,generator,split,license_notes
data/raw/sid_set/train/real/sid_train_0009743.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/4629 (5).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0001578.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0010811.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0012707.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0008597.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013893.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007280.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0003216.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0005798.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/0649 (2).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0011762.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0006716.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0005733.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0002327.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0000257.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/0106 (9).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0009573.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007703.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0011185.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/3028 (7).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/cifake/archive/train/FAKE/1959 (8).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0014903.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0007943.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0001425.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000016.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0014166.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0011250.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/1310 (6).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0010054.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/4337 (9).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0013654.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0004200.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0008703.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0006361.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013466.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013970.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0010038.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0012315.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000526.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005496.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0013858.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0012286.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013923.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0009820.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/4614 (2).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0006040.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005946.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5895 (6).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0000675.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5856 (9).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0007993.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0008568.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000111.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0002037.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0000853.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010475.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0011666.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007490.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0003375.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5423 (8).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0001591.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005080.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0000498.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0014425.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0012039.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0004561.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0002290.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013666.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0003522.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0014163.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007451.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0002536.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0003485.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/3637 (10).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0009850.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/1279 (4).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0000061.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0014403.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0008383.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010272.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005780.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000346.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/2731 (7).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0002118.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/4972 (3).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0008734.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0012232.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007000.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010274.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/1496 (9).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0011754.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0004699.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0007786.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0012869.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0002424.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0003243.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0011909.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0001363.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0009627.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0005770.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0013856.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010446.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000757.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0003019.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0007578.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000690.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010547.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/3942 (10).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0005651.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0002360.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/2475 (10).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/cifake/archive/train/FAKE/5354 (3).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0001910.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000162.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0004514.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000250.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/4506 (6).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0007158.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/4157 (4).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0011898.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007402.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5638 (4).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/cifake/archive/train/REAL/0456 (3).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0002470.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005992.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0013656.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/4668 (6).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0001584.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/3589 (4).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0009580.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0012329.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0004374.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0009242.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007081.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/3549 (6).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0002193.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0006846.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5186 (6).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0014933.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007885.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/2636 (6).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0004345.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/1542 (10).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0001157.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5140 (5).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0006360.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0013385.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0005434.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/4865 (4).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0002819.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0010130.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0012217.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0002185.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0009379.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0007344.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0001134.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007492.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/5391 (5).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0005941.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/4848 (8).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0006693.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0015071.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007812.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0014646.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0006349.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0010070.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000549.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0002461.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0008476.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0000155.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0000523.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0014558.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0007423.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0002232.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0009047.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0009870.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/3996 (7).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0007051.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0004181.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/2933 (3).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/cifake/archive/train/REAL/0285 (4).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0012814.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/1414 (4).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0000348.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0003843.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/FAKE/1882 (8).jpg,1,cifake,stable_diffusion,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/real/sid_train_0012885.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0009717.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0014012.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/cifake/archive/train/REAL/1797 (9).jpg,0,cifake,cifar10,train,CIFAKE public Kaggle dataset; verify terms before submission
data/raw/sid_set/train/full_synthetic/sid_train_0002219.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0007825.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/full_synthetic/sid_train_0013399.png,1,sid_set,unknown_full_synthetic,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
data/raw/sid_set/train/real/sid_train_0010056.png,0,sid_set,openimages_v7,train,SID_Set CC-BY-4.0; retain dataset attribution in submission
